Protein Id	Gene Symbol	Description	Number of peptides	pex19_1	pex19_2	pex19msp1_1	pex19msp1_2	pex3_1	pex3_2	pex3_3	pex3msp1_1	pex3msp1_2	pex3msp1_3 
YMR097C	MTG1	"Putative GTPase peripheral to the mitochondrial inner membrane, essential for respiratory competence, likely functions in assembly of the large ribosomal subunit, has homologs in plants and animals"	3	291.95	362.357	326.97	357.687	282.284	238.921	188.683	246.73	234.032	326.045
YMR098C	ATP25	Mitochondrial protein required for the stability of Oli1p (Atp9p) mRNA and for the Oli1p ring formation; YMR098C is not an essential gene	9	1314.23	2004	1490.13	1895.99	1274.39	1227.65	1360.65	1390.4	1255.19	1314.66
YMR099C	YMR099C	"Glucose-6-phosphate 1-epimerase (hexose-6-phosphate mutarotase), likely involved in carbohydrate metabolism; GFP-fusion protein localizes to both the nucleus and cytoplasm and is induced in response to the DNA-damaging agent MMS"	16	4399.97	913.841	2467.89	1425.83	4229.12	3049.8	4570.74	4216.99	3192.44	5185.19
YMR104C	YPK2	Protein kinase with similarity to serine/threonine protein kinase Ypk1p; functionally redundant with YPK1 at the genetic level; participates in a signaling pathway required for optimal cell wall integrity; homolog of mammalian kinase SGK	9	2421.66	2790.01	2962.92	2657.23	2935.55	3413.77	1468.7	2827.72	4434.19	1613.27
YMR105C	PGM2	"Phosphoglucomutase, catalyzes the conversion from glucose-1-phosphate to glucose-6-phosphate, which is a key step in hexose metabolism; functions as the acceptor for a Glc-phosphotransferase"	11	2734.42	696.805	2238	1135.32	2434.19	2626.31	2964.81	2517.34	2893.33	2385.36
YMR106C	YKU80	"Subunit of the telomeric Ku complex (Yku70p-Yku80p), involved in telomere length maintenance, structure and telomere position effect; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair"	1	53.1499	26.6817	45.1016	31.4458	55.5071	55.071	49.8631	65.6613	50.2101	61.8313
YMR107W	SPG4	Protein required for survival at high temperature during stationary phase; not required for growth on nonfermentable carbon sources	6	1326.55	407.653	904.932	610.652	1234.7	1561.49	1791.45	1085.37	1254.61	1601.9
YMR108W	ILV2	"Acetolactate synthase, catalyses the first common step in isoleucine and valine biosynthesis and is the target of several classes of inhibitors, localizes to the mitochondria; expression of the gene is under general amino acid control"	140	25346.4	48337.1	29233.1	39611	22093.1	25036.8	25251.6	20614.6	22848.8	23849.4
YMR109W	MYO5	"One of two type I myosins; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization"	18	6253.59	4295.92	7080.79	4603.48	6773.93	8106.68	6990.09	6854.38	9670.46	5622.83
YMR110C	HFD1	"Putative fatty aldehyde dehydrogenase, located in the mitochondrial outer membrane and also in lipid particles; has similarity to human fatty aldehyde dehydrogenase (FALDH) which is implicated in Sjogren-Larsson syndrome"	41	12037.6	9320.49	11868.8	10104.1	10970.6	12568.2	13230.7	10852.7	12272.3	12648.3
YMR111C	YMR111C	Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YMR111C is not an essential gene	1	32.3555	10.7756	24.5382	12.3321	31.8223	25.5428	34.3336	38.0692	26.235	29.5017
YMR113W	FOL3	"Dihydrofolate synthetase, involved in folic acid biosynthesis; catalyzes the conversion of dihydropteroate to dihydrofolate in folate coenzyme biosynthesis"	5	887.762	1466.95	953.859	1385.25	552.316	1073.53	758.037	736.998	852.738	693.274
YMR114C	YMR114C	"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR114C is not an essential gene"	3	383.535	331.004	483.198	218.816	370.596	452.758	382.418	372.379	408.269	498.476
YMR115W	MGR3	"Subunit of the mitochondrial (mt) i-AAA protease supercomplex, which degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr1p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA"	23	5486.62	8165.6	6946.5	9476.43	6027.35	6370.24	6080.96	6290.01	4998.19	5003.72
YMR116C	ASC1	G-protein beta subunit and guanine nucleotide dissociation inhibitor for Gpa2p; ortholog of RACK1 that inhibits translation; core component of the small (40S) ribosomal subunit; represses Gcn4p in the absence of amino acid starvation	24	6586.96	2010.21	6809.62	3093.27	5881.91	5181.48	6507.83	6288.48	6422.65	4394.24
YMR118C	YMR118C	Protein of unknown function with similarity to succinate dehydrogenase cytochrome b subunit; YMR118C is not an essential gene	5	1562.46	1720.36	1851.86	1597.24	1412.59	2063.04	1251.47	1027.74	1725.39	849.417
YMR119W	ASI1	Putative integral membrane E3 ubiquitin ligase; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signalling by maintaining the dormant repressed state of gene expression in the absence of inducing signals	4	2767.65	966.671	1794.57	908.978	3004.37	2097.07	3026.11	2672.07	2197.25	3107.37
YMR120C	ADE17	"Enzyme of 'de novo' purine biosynthesis containing both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities, isozyme of Ade16p; ade16 ade17 mutants require adenine and histidine"	2	441.826	80.4256	199.036	116.503	369.538	376.829	570.518	376.65	420.935	527.64
YMR123W	PKR1	"V-ATPase assembly factor, functions with other V-ATPase assembly factors in the ER to efficiently assemble the V-ATPase membrane sector (V0)"	1	372.226	263.56	434.536	314.428	433.251	451.032	395.103	438.883	549.283	389.786
YMR124W	YMR124W	"Protein of unknown function; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W is not an essential gene; predicted to have a role in organelle organization"	6	1055.33	772.952	798.591	579.421	1170.91	784.589	907.912	931.315	781.871	1044.87
YMR125W	STO1	"Large subunit of the nuclear mRNA cap-binding protein complex, interacts with Npl3p to carry nuclear poly(A)+ mRNA to cytoplasm; also involved in nuclear mRNA degradation and telomere maintenance; orthologous to mammalian CBP80"	2	473.158	181.712	427.165	202.479	460.092	410.88	581.846	563.649	517.596	451.237
YMR128W	ECM16	"Essential DEAH-box ATP-dependent RNA helicase specific to the U3 snoRNP, predominantly nucleolar in distribution, required for 18S rRNA synthesis"	3	98.5413	59.608	94.5696	94.2757	113.966	112.002	106.264	125.793	96.9739	129.349
YMR129W	POM152	Nuclear pore membrane glycoprotein; may be involved in duplication of nuclear pores and nuclear pore complexes during S-phase;	30	9038.54	3001.84	6627.91	2722.14	8480.42	5694.97	8819.67	7425.21	6334.46	7488.16
YMR130W	YMR130W	Putative protein of unknown function; YMR130W is not an essential gene	7	1753.08	3293.86	2584.6	3260.99	1557.34	2267.37	1766.1	1906.22	1939.79	1559.52
YMR131C	RRB1	Essential nuclear protein involved in early steps of ribosome biogenesis; physically interacts with the ribosomal protein Rpl3p	4	383.697	190.006	385.972	185.266	433.215	321.743	376.146	399.359	345.069	448.388
YMR132C	JLP2	"Protein of unknown function, contains sequence that closely resembles a J domain (typified by the E. coli DnaJ protein)"	1	34.3555	21.7055	48.7818	23.9332	49.9026	37.8993	30.9433	39.1037	43.8802	29.883
YMR134W	YMR134W	Protein of unknown function that may be involved in iron metabolism; mutant bm-8 has a growth defect on iron-limited medium that is complemented by overexpression of Yfh1p; shows localization to the ER; highly conserved in ascomycetes	9	2518.45	1494.35	2389.61	1788.81	2260.57	2724.68	2711.07	2611.58	3011.16	2143.31
YMR135C	GID8	"Protein of unknown function, involved in proteasome-dependent catabolite inactivation of fructose-1,6-bisphosphatase; contains LisH and CTLH domains, like Vid30p; dosage-dependent regulator of START"	3	362.749	146.822	326.419	220.574	342.653	312.24	298.365	435.763	370.001	337.713
YMR139W	RIM11	Protein kinase required for signal transduction during entry into meiosis; promotes the formation of the Ime1p-Ume6p complex by phosphorylating Ime1p and Ume6p; shares similarity with mammalian glycogen synthase kinase 3-beta	2	141.158	149.881	110.387	178.609	152.066	333.468	180.155	183.428	248.243	171.792
YMR140W	SIP5	Protein of unknown function; interacts with both the Reg1p/Glc7p phosphatase and the Snf1p kinase	2	327.722	94.1227	237.982	135.01	343.924	277.584	293.136	343.486	294.418	349.952
YMR145C	NDE1	"Mitochondrial external NADH dehydrogenase, a type II NAD(P)H:quinone oxidoreductase that catalyzes the oxidation of cytosolic NADH; Nde1p and Nde2p provide cytosolic NADH to the mitochondrial respiratory chain"	95	26809.7	36162.4	31023.1	36813.4	26004.1	26147.8	30065.5	28844.2	23109.5	33280.3
YMR146C	TIF34	"eIF3i subunit of the core complex of translation initiation factor 3 (eIF3), which is essential for translation; stimulates rate of ribosomal scanning during translation reinitiation"	5	664.593	193.431	481.128	237.421	625.928	425.646	661.425	576.436	519.14	601.212
YMR147W	YMR147W	Putative protein of unknown function	1	79.7524	45.6764	70.8784	49.3223	90.9484	95.9432	64.3845	80.5049	98.7157	79.9722
YMR149W	SWP1	"Delta subunit of the oligosaccharyl transferase glycoprotein complex, which is required for N-linked glycosylation of proteins in the endoplasmic reticulum"	10	2037.98	1395	1890.08	1636.11	2214.23	2061.32	2220.92	2055.37	2197.22	2239.79
YMR150C	IMP1	"Catalytic subunit of the mitochondrial inner membrane peptidase complex, required for maturation of mitochondrial proteins of the intermembrane space; complex contains Imp1p and Imp2p (both catalytic subunits), and Som1p"	8	927.72	1131	949.567	939.19	692.637	755.076	923.681	842.164	644.796	998.705
YMR152W	YIM1	"Protein of unknown function; null mutant displays sensitivity to DNA damaging agents; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"	26	4822.16	3530.46	4613.34	3995.12	4292.21	5239.04	5850.97	4543.61	4818.62	6157.53
YMR153W	NUP53	"Subunit of the nuclear pore complex (NPC), interacts with karyopherin Kap121p or with Nup170p via overlapping regions of Nup53p, involved in activation of the spindle checkpoint mediated by the Mad1p-Mad2p complex"	4	665.53	321.404	354.178	209.955	766.575	409.485	335.052	552.576	474.389	359.368
YMR155W	YMR155W	Putative protein of unknown function; identified as interacting with Hsp82p in a high-throughput two-hybrid screen	1	63.3451	32.8202	38.5146	45.8649	48.1913	58.054	59.053	56.392	50.9565	69.4981
YMR157C	AIM36	"Protein of unknown function; null mutant displays reduced respiratory growth and elevated frequency of mitochondrial genome loss; the authentic, non-tagged protein is detected in purified mitochondria in high-throughput studies"	22	3099.61	4587.07	3854.31	3878.37	2971.64	2738.03	2977.86	3173.96	2514.23	3226.09
YMR158W	MRPS8	Mitochondrial ribosomal protein of the small subunit	16	2689.55	5274.17	2913.96	5364.32	2884.41	3285.35	2720.84	3495.91	2495.04	3545.53
YMR160W	YMR160W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; mutant has enhanced sensitivity to overexpression of mutant huntingtin; YMR160W is not an essential gene	8	1009.73	584.758	767.947	533.24	1044.84	990.164	1052.32	962.832	1086.42	924.167
YMR161W	HLJ1	"Co-chaperone for Hsp40p, anchored in the ER membrane; with its homolog Ydj1p promotes ER-associated protein degradation (ERAD) of integral membrane substrates; similar to E. coli DnaJ"	7	2421.5	2226.63	3836.94	3351.94	2584.07	2574.63	2697.46	2700.92	3325.47	2675.72
YMR162C	DNF3	Aminophospholipid translocase (flippase) that maintains membrane lipid asymmetry in post-Golgi secretory vesicles; localizes to the trans-Golgi network; likely involved in protein transport; type 4 P-type ATPase	6	455.149	312.017	399.921	268.744	487.394	474.368	482.007	458.256	465.126	415.672
YMR165C	PAH1	"Mg<sup>2+</sup>-dependent phosphatidate (PA) phosphatase, catalyzes the dephosphorylation of PA to yield diacylglycerol, responsible for de novo lipid synthesis and formation of lipid droplets; homologous to mammalian lipin 1"	6	1797.99	623.848	935.94	845.261	1919.05	1440.52	1401.12	1608.55	1459.11	1957.96
YMR167W	MLH1	Protein required for mismatch repair in mitosis and meiosis as well as crossing over during meiosis; forms a complex with Pms1p and Msh2p-Msh3p during mismatch repair; human homolog is associated with hereditary non-polyposis colon cancer	1	62.4271	55.9538	48.9203	56.4078	50.7504	102.141	56.3803	68.0146	77.8469	57.7618
YMR168C	CEP3	"Essential kinetochore protein, component of the CBF3 complex that binds the CDEIII region of the centromere; contains an N-terminal Zn2Cys6 type zinc finger domain, a C-terminal acidic domain, and a putative coiled coil dimerization domain"	3	401.488	244.227	378.422	302.936	541.462	339.661	313.91	594.053	407.092	412.027
YMR169C	ALD3	"Cytoplasmic aldehyde dehydrogenase, involved in beta-alanine synthesis; uses NAD+ as the preferred coenzyme; very similar to Ald2p; expression is induced by stress and repressed by glucose"	15	3338.92	750.647	2968.76	1047.71	2499.44	2186.69	2906.96	2121.94	2886.2	2023.32
YMR170C	ALD2	"Cytoplasmic aldehyde dehydrogenase, involved in ethanol oxidation and beta-alanine biosynthesis; uses NAD+ as the preferred coenzyme; expression is stress induced and glucose repressed; very similar to Ald3p"	3	628.48	141.734	482.083	267.67	506.871	531.761	675.555	564.677	623.122	604
YMR171C	EAR1	Specificity factor required for Rsp5p-dependent ubiquitination and sorting of specific cargo proteins at the multivesicular body; mRNA is targeted to the bud via the mRNA transport system involving She2p	2	200.653	121.653	178.815	113.804	155.705	147.735	254.355	159.102	148.864	254.55
YMR173W	DDR48	"DNA damage-responsive protein, expression is increased in response to heat-shock stress or treatments that produce DNA lesions; contains multiple repeats of the amino acid sequence NNNDSYGS"	6	931.256	280.75	672.483	278.211	875.714	609.139	860.277	656.004	926.67	856.087
YMR175W	SIP18	Phospholipid-binding hydrophilin with a role in dessication resistance; expression is induced by osmotic stress	2	594.597	172.557	643.958	365.994	807.693	926.055	395.238	582.75	1223.62	379.3
YMR177W	MMT1	Putative metal transporter involved in mitochondrial iron accumulation; closely related to Mmt2p	4	554.701	800.628	607.821	632.55	566.062	470.265	519.42	522.449	499.161	458.608
YMR178W	YMR178W	Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus and is induced in response to the DNA-damaging agent MMS; YMR178W is not an essential gene	3	302.068	102.613	124.133	101.425	303.993	207.756	244.758	238.206	181.393	291.313
YMR183C	SSO2	Plasma membrane t-SNARE involved in fusion of secretory vesicles at the plasma membrane; syntaxin homolog that is functionally redundant with Sso1p	9	2135.1	1795.29	2435.95	2144.26	3650.56	2872.67	915.021	2640.99	3765.5	968.493
