	pex19Δ-1	pex19Δ-2	pex19Δ-3	pex19Δ-6	pex19Δ-7	pex19Δmsp1Δ-1	pex19Δmsp1Δ-2	pex19Δmsp1Δ-3	pex19Δmsp1Δ-4	pex19Δmsp1Δ-5	log$_2$(Fold Change)	p-val	padj	-log$_1$$_0$(p-value)	Cohen's $\mathit{d}$
PMR1	11.1876	10.0424	10.3647	9.42842	7.74841	14.137	10.5461	8.43734	7.16246	10.9455	0.07090460174520152	0.7204763212191713	0.9979149347641074	0.14238028790042528	0.23445846481624133
ATG32	9.21425	8.98034	7.84629	10.4202	12.3134	8.00084	9.65825	11.2048	12.1706	10.1911	0.07073820394051525	0.6492495706323006	0.9979149347641074	0.18758832891018717	0.2987813963433313
YPT53	10.3543	11.0285	12.4869	8.33255	9.02228	10.2952	10.3599	8.83255	10.651	8.63689	-0.07067699697266788	0.579221326427775	0.9979149347641074	0.23715545616969608	0.3655048216710526
SAT4	10.6417	12.0147	9.88851	9.39395	9.28179	11.9542	10.0263	8.05739	8.35216	10.3892	-0.07045798482641306	0.591113521396939	0.9979149347641074	0.22832910628989578	0.3538809082572266
CAR1	13.9687	11.2538	11.089	9.9838	4.92481	7.08848	17.1372	10.6642	6.24208	7.64788	-0.07042532522261517	0.8490006824572931	0.9979149347641074	0.07109196065437783	0.12437625423717699
KOG1	12.3754	12.24	12.2129	7.79418	6.59672	12.0308	12.2156	8.53475	6.29008	9.70958	-0.07037100532554934	0.778962526580713	0.9979149347641074	0.10848343435653109	0.18360787249209534
RPS7B	12.4097	8.83269	9.64936	8.16158	9.72836	9.85154	10.6642	11.4226	10.2926	8.98736	0.07031962892356186	0.572925419068824	0.9979149347641074	0.24190190891389024	0.37171285260108855
YOR111W	13.7923	9.62656	8.61457	10.9323	5.81645	7.66819	13.4895	15.1042	7.40538	7.55047	0.0702893635564731	0.8247325426296258	0.9979149347641074	0.08368686853177032	0.14473303519344985
SMC4	9.82087	9.23528	10.9318	8.7183	10.0794	14.5088	9.61007	7.10203	8.07071	11.9228	0.07009294257203419	0.7364181027201584	0.9979149347641074	0.13287554415656147	0.22044598970515009
SYG1	11.6981	11.5938	13.0147	8.15835	6.74921	12.1333	11.453	8.59742	5.80635	10.7957	-0.07008235147762407	0.7765408669305198	0.9979149347641074	0.10983568376621412	0.1856849484369649
DBP10	11.4898	8.31222	10.0226	7.85936	13.5299	9.54998	10.0735	9.75282	12.0662	7.34352	-0.07006707090637032	0.7157272348838151	0.9979149347641074	0.14525245667914943	0.2386571986379141
RPL42B	12.2838	8.98347	9.44662	8.53071	9.54164	8.49017	12.2047	11.291	10.2327	8.99523	0.0700583115024049	0.6245731168699151	0.9979149347641074	0.20441671278323423	0.3218419075813319
SSK2	10.9516	13.5005	11.7428	6.32948	8.68939	14.1527	9.26386	5.9773	7.99426	11.3981	-0.0700580578361597	0.8028099863845987	0.9979149347641074	0.09538723383683101	0.16326684243160194
YCR016W	9.52798	12.8737	13.0495	8.60587	7.15606	15.886	9.87462	7.92341	7.18037	7.92238	-0.0700229053778543	0.8126255585440743	0.9979149347641074	0.0901095224475858	0.1549502432743589
MNN10	9.85391	12.518	13.7103	7.28187	7.84866	15.813	10.7161	7.62667	5.77814	8.85335	-0.06999828806473923	0.825457163121998	0.9979149347641074	0.08330545941202946	0.1441228865815683
HCA4	10.4823	9.3084	9.48011	9.6907	12.2456	8.37141	10.2543	10.3864	12.0889	7.69177	-0.06967645523590607	0.6253914528408384	0.9979149347641074	0.20384805850949964	0.32106981424792763
NUT1	10.1236	10.8139	11.6759	8.51755	7.66376	15.7673	8.33686	7.86185	10.4192	8.82006	0.06956754992963618	0.7740901644658157	0.9979149347641074	0.11120845062284321	0.18778920649650627
RPS16B	13.0285	9.03485	8.83641	8.76877	9.12625	9.65278	10.7473	11.9818	9.52337	9.29997	0.0695640715295949	0.6295056853911827	0.9979149347641074	0.20100034320049023	0.31719592779775235
MST1	7.52507	9.49907	10.4137	9.97285	11.3858	12.19	7.93366	8.57104	11.6789	10.8299	0.06946505214432508	0.6620124582593452	0.9979149347641074	0.1791338375959837	0.2870246737472801
SWH1	10.097	13.2484	13.9229	7.44857	6.48285	12.7091	9.94089	8.83557	8.08163	9.23306	-0.06924738184022447	0.7838346353495405	0.9979149347641074	0.10577555023677597	0.17943567058195256
HOC1	10.6623	10.6023	11.4833	7.36598	8.68776	16.1056	10.2846	9.06829	6.1852	9.55456	0.06916486752972704	0.7956198847492385	0.9979149347641074	0.0992943711874328	0.16937887650049868
SYH1	12.8507	8.52293	8.4215	11.1092	10.2937	6.3045	12.0252	13.1521	9.48707	7.83297	-0.06915275575048394	0.7605785752236092	0.9979149347641074	0.11885591241538174	0.19943313486557207
RPO21	13.5687	8.3117	9.18332	10.4665	9.66772	7.36721	11.7332	12.402	9.92907	7.37051	-0.06914578532386467	0.7391425105473504	0.9979149347641074	0.13127181928117315	0.218063449831871
PMT6	10.9821	9.05392	10.6233	9.08299	9.06067	7.84664	12.6512	10.5021	9.31137	10.8857	0.06909031253012439	0.6131819527913629	0.9979149347641074	0.2124106358112454	0.33264454476291766
HCR1	12.4406	9.09012	8.37281	9.81911	9.08226	7.7779	12.6145	13.0321	9.09173	8.67876	0.06897663206553807	0.7205531876481827	0.9979149347641074	0.14233395621076939	0.2343906005594808
MAF1	13.62	11.653	10.4534	9.6117	5.85592	9.22835	12.6904	13.2198	7.17644	6.49102	-0.06891648509170195	0.8066614960344966	0.9979149347641074	0.09330867252131761	0.1599998429285764
COX20	7.9884	7.87819	7.95071	11.5227	13.4675	9.31755	8.21112	9.23643	12.7047	11.7227	0.06882960604011541	0.7477412374684147	0.9979149347641074	0.12624866761983075	0.21056597155310458
BMH2	14.6193	7.24883	7.47402	10.5886	8.87737	5.70998	13.9046	14.7812	9.48041	7.31563	0.06879211592288993	0.8367503543738058	0.9979149347641074	0.077404095041227	0.13463267109143587
MSR1	8.24881	8.92755	8.81974	10.3988	12.4173	9.40956	8.78576	9.33988	12.7479	10.9047	0.06855822561274356	0.6602505753889468	0.9979149347641074	0.18029121164601272	0.28864110598423764
SCP160	10.5055	8.38305	10.5915	8.50978	10.8234	7.06858	12.6968	11.5459	11.8003	8.07517	0.06849818934443717	0.7118428096374017	0.9979149347641074	0.14761589743609088	0.2421001294762018
RVS161	11.0305	9.83259	9.21579	9.64979	9.08524	14.8041	8.75302	9.64882	8.53608	9.44404	0.06845864407162398	0.7053696104772822	0.9979149347641074	0.1515832550262347	0.24785532335630664
TEL1	12.5853	11.828	14.4394	7.30457	5.02786	14.4057	11.837	7.96235	5.97486	8.63498	-0.06840346788601254	0.8421202328878656	0.9979149347641074	0.07462589810606586	0.13013211484216258
NOP13	10.3561	9.23943	9.73205	9.65918	12.1977	8.44839	10.7778	10.3798	11.303	7.90652	-0.0683662596457724	0.5918624807220256	0.9979149347641074	0.22777918990117424	0.3531531995109355
TRZ1	11.0608	8.09735	6.995	11.2361	11.4295	6.28167	11.1379	10.3593	11.1504	12.2519	0.06817777221293599	0.7420029419487323	0.9979149347641074	0.129594372794332	0.21556564058930694
TUP1	9.82212	8.19168	7.49676	12.3118	10.9964	5.38704	10.7905	12.507	12.2943	10.2023	0.0681766310519051	0.7701009655042431	0.9979149347641074	0.11345233211739675	0.19121943724854182
BSC6	14.8976	7.58582	12.81	6.76402	9.11978	11.0666	15.8545	6.31053	7.86996	7.72124	-0.06794585789802426	0.8438792792387192	0.9979149347641074	0.07371967672784503	0.12865945238427298
YJL171C	11.1201	10.1656	9.57678	11.9106	8.40354	9.17721	11.3871	10.2891	8.31936	9.65065	-0.06791150953292999	0.5716425553065507	0.9979149347641074	0.2428754480985713	0.37298254176823364
YLR283W	7.56934	10.3552	10.4735	11.0469	11.7303	12.7387	7.18039	8.03051	8.97288	11.9023	-0.06783241969489946	0.7270056665262192	0.9979149347641074	0.1384622040907863	0.22870433410971316
SUC2	14.5439	10.1887	8.82998	11.9184	5.69422	8.76717	13.3223	11.9079	6.01012	8.81733	-0.06783011010737075	0.8169581505954331	0.9979149347641074	0.08780019001713255	0.15128888691010212
AIM37	8.69116	10.2112	10.5956	9.98571	9.34145	12.7493	8.41555	8.39784	9.29081	12.3213	0.06780996905512521	0.6550636367314732	0.9979149347641074	0.1837165080404804	0.2934119203606876
NTF2	15.1668	7.29582	6.73184	13.196	6.43652	6.27475	15.2164	14.0628	6.77577	8.84324	0.06770313710940894	0.8618733678558286	0.9979149347641074	0.06455653891010082	0.1136380392076769
MAP2	14.805	10.4645	11.5143	9.13834	5.24883	10.0788	12.8295	10.9814	6.17748	8.76198	-0.06758262167795775	0.8131155744131822	0.9979149347641074	0.08984772038066509	0.15453585568881942
ADH3	9.33925	7.73169	6.26631	11.9083	13.5846	5.38144	10.9137	12.2887	12.2165	10.3696	0.0675243319399562	0.8059493431654726	0.9979149347641074	0.09369225431783834	0.16060355674523905
YHM2	8.59219	10.7012	11.9136	10.0879	9.87473	13.646	7.87166	8.17864	8.96155	10.1724	-0.06751235525686738	0.7021617876440418	0.9979149347641074	0.15356280897333727	0.25071572067443926
AIM41	7.09536	8.61002	7.55733	12.0367	13.5367	11.7063	6.99118	9.93392	11.8892	10.6433	0.06717795051487323	0.7723642082045893	0.9979149347641074	0.11217785987892172	0.18927256026661668
YJR142W	10.0736	7.03954	6.33719	12.7853	14.928	5.00671	8.24638	11.0935	13.0396	11.4502	-0.06716206555061681	0.8355773405171069	0.9979149347641074	0.0780133458839459	0.13561679434383614
BET3	9.03086	13.4033	13.9444	7.63924	7.14265	19.4685	6.33711	7.13574	6.0271	9.8711	-0.06697904639521697	0.8768552116909143	0.9979149347641074	0.0570721123978147	0.10118620731557161
FMT1	7.53574	9.61249	9.7451	10.0493	11.8972	12.9037	7.15637	8.64662	11.7329	10.7206	0.06696344349582597	0.7199686927173257	0.9979149347641074	0.14268638811834675	0.2349067176887458
PEA2	9.98464	6.06207	6.46299	8.89646	17.434	6.18854	7.69203	11.3729	17.6967	8.20964	0.06694297968132928	0.8768457769205553	0.9979149347641074	0.05707678533662419	0.10119403443168544
TRX1	14.5864	7.42001	5.78086	11.6585	9.39612	4.873	13.7853	12.9721	9.49221	10.0356	0.06684675757688083	0.8392807041752951	0.9979149347641074	0.07609276159620591	0.13251102138087134
UBP10	12.1188	11.0405	12.2526	8.2431	7.4994	12.3088	9.90177	10.3726	8.8998	7.3627	-0.0666276595048436	0.7289301650762425	0.9979149347641074	0.13731407713444238	0.22701234048360475
TRR2	9.97894	8.86215	6.345	11.8291	14.1386	7.38021	7.0975	9.83114	13.4287	11.1087	-0.06659332506973631	0.8012488686648837	0.9979149347641074	0.09623257068116996	0.16459242304106714
ECM14	8.94924	7.54454	8.10264	11.1797	13.0715	7.19303	10.5332	11.8941	10.7933	10.7387	0.06651168499504038	0.7326566625536546	0.9979149347641074	0.13509949669689506	0.22374114701745929
ERG7	10.9279	8.6916	11.152	8.09023	9.98698	10.201	10.0936	8.84978	10.6783	11.3287	0.06645269868661162	0.5449278894467873	0.9979149347641074	0.2636609643056814	0.399805897720374
OPI3	15.4251	10.1567	12.2141	5.33175	5.72122	6.82738	11.7884	5.87778	12.8699	13.7877	0.06644176827749358	0.8594312843091652	0.9979149347641074	0.06578884153464595	0.11567226750877774
CPR6	11.4388	13.8063	12.4111	8.29531	5.19719	11.0782	11.8765	12.3632	5.65125	7.88208	-0.06630268524096712	0.8256303910705342	0.9979149347641074	0.08321432924483067	0.14397704653435106
OTU2	15.5683	9.09252	7.67528	8.49853	8.01893	7.92915	13.8356	12.8182	6.93751	9.62592	0.0661684371747129	0.8236975038481853	0.9979149347641074	0.08423225011028418	0.14560482513624556
GEP4	9.33968	10.9042	11.7034	10.8938	8.30486	13.2411	7.49491	8.55011	8.51537	11.0526	-0.06614037461185795	0.7156655307536717	0.9979149347641074	0.1452898996003264	0.23871182827934753
GLN4	14.6421	10.3038	9.62547	10.3604	6.21149	7.91131	13.7119	12.2165	6.19125	8.82573	-0.06598799899019851	0.8188675876937451	0.9979149347641074	0.08678631873176286	0.14967707751790663
CDC50	10.3145	12.0088	13.0843	7.48987	5.96027	15.9859	11.1445	7.8766	6.56748	9.56782	0.06592991295089685	0.8342763514650693	0.9979149347641074	0.07869006682464952	0.13670871479986207
YFR016C	11.8248	7.92156	6.96934	10.725	11.4187	7.51269	11.3244	14.1338	10.3039	7.86584	0.0658337859842445	0.7770544267076084	0.9979149347641074	0.10954856113349998	0.1852442788541707
MSK1	7.79579	8.98511	8.63697	10.7439	12.698	11.0567	7.46498	8.78757	11.5308	12.3003	0.06581496193791456	0.7265434545105502	0.9979149347641074	0.13873840546813937	0.22911097427775756
TPT1	9.7458	10.2575	10.5883	10.1134	8.15675	16.8759	8.15539	8.11345	7.37955	10.614	0.0656983843429674	0.8067627328669994	0.9979149347641074	0.0932541715450815	0.15991403458409378
FCJ1	9.02413	9.56315	9.19445	10.6392	10.4415	9.33779	10.29	9.3143	10.3061	11.8893	0.06565573727203627	0.4489675381241831	0.9979149347641074	0.3477850588256174	0.5034778023611419
ADE5_7	12.3205	9.00804	9.31887	10.3824	10.1063	10.5723	11.889	12.0023	6.19214	8.20818	-0.0655728115252858	0.7290552661916567	0.9979149347641074	0.137239548647295	0.22690241562364216
MRT4	12.6018	9.95574	11.3215	9.16897	8.08658	9.11396	11.8348	10.6536	8.43069	8.83237	-0.06548564092078908	0.6677981499986985	0.9979149347641074	0.17535478840604107	0.28173097314444956
RPL36A	11.9552	9.16438	9.39354	9.3181	9.03472	10.2028	10.6539	11.1728	8.92508	10.1795	0.06545589955418307	0.5134450029733781	0.9979149347641074	0.28950606849189936	0.43244325613025775
YDR514C	8.82377	10.0915	10.4119	10.0296	11.7769	10.0879	7.7202	8.60253	11.3176	11.1381	-0.06543281765226362	0.6075218810740427	0.9979149347641074	0.21643807549330218	0.33805148716896716
PDR16	10.6665	12.0359	13.4796	7.02985	5.65498	14.735	10.7402	7.67385	6.45537	11.5288	0.06540535963962855	0.8335462676861376	0.9979149347641074	0.07907028876567476	0.13732167378415816
SDH3	8.60518	10.0779	10.4895	10.9752	10.9816	13.3823	7.60952	7.6916	9.59687	10.5903	-0.06518600995090397	0.7054356222297736	0.9979149347641074	0.15154261364044438	0.247796519990174
SLN1	12.7757	5.25065	5.06453	11.9996	13.7854	4.47806	12.6598	11.5809	13.8928	8.51259	0.06488227365077592	0.8643220616120244	0.9979149347641074	0.06332440159661132	0.11159962639847905
PGC1	12.4458	10.0417	11.806	8.28728	6.29564	10.3659	12.1878	10.7351	9.47379	8.36102	0.06485109569524254	0.7385410088082682	0.9979149347641074	0.13162538470590043	0.21858917681287182
EMC1	11.6377	9.22659	9.95252	9.32335	8.73718	10.9082	11.7333	10.4299	8.1126	9.9386	0.06479543790715046	0.5842964222825089	0.9979149347641074	0.233366772919103	0.36052812756158864
MNE1	8.67507	10.0383	9.3617	10.9766	12.0685	11.5945	6.91651	9.18647	10.4356	10.7469	-0.06464893911593729	0.6687257553359016	0.9979149347641074	0.17475195003942787	0.2808842693310018
SCO1	8.06809	8.86024	9.27937	11.2514	11.4222	12.3002	7.04446	8.30359	10.6354	12.8351	0.06456990449074852	0.7402279498190394	0.9979149347641074	0.1306345206688834	0.21711517200206382
CLD1	8.14335	11.2358	10.0919	10.687	8.72408	13.7471	7.72402	9.27315	9.0592	11.3144	0.06452057192201216	0.7197753157451459	0.9979149347641074	0.14280305129173904	0.23507751031315724
BAT2	13.1534	11.5534	11.3204	9.56771	5.52236	11.4187	10.6545	12.1564	5.97136	8.68165	-0.06448947154547394	0.801100463770598	0.9979149347641074	0.09631301684300912	0.16471847890961638
ARA1	15.1438	7.34805	6.35246	12.996	7.04393	5.97884	12.5141	16.2607	7.57069	8.79147	0.06439987664373008	0.8669236603685999	0.9979149347641074	0.06201914397749011	0.109435349834861
RHO1	11.0259	9.90319	10.8329	8.86629	8.25673	10.9616	9.54456	6.96349	12.2491	11.3963	0.06435598401996699	0.6880507919544215	0.9979149347641074	0.16237950093407552	0.263366891703579
KIN82	7.78868	10.1708	6.55242	16.0523	8.32154	7.21247	7.40512	7.8102	15.3025	13.3839	0.06431016716567868	0.8569442420521558	0.9979149347641074	0.06704743496927873	0.11774532486286401
PIN2	10.8388	10.7554	12.1021	9.40808	8.00908	14.9072	13.4092	4.82711	6.74197	9.0011	-0.06426477330339811	0.8329932361587531	0.9979149347641074	0.07935852501680918	0.1377860804015794
YKL151C	12.2354	10.9317	12.1638	9.92704	5.85548	13.2622	12.5636	7.69127	5.53637	9.8332	-0.06426187362634306	0.8174786943586912	0.9979149347641074	0.08752355737474725	0.15084937297603807
ALG1	11.4212	9.06246	10.4504	10.0268	7.9274	13.3339	9.24789	9.96079	7.58164	10.9875	0.06416608262984458	0.7035007393668516	0.9979149347641074	0.15273544179316578	0.24952110058221502
RPL24B	11.4581	10.9408	11.1193	7.80822	7.56309	10.9975	12.3442	10.3517	7.80299	9.61423	0.06409814626725303	0.7075383412685403	0.9979149347641074	0.15025002089175538	0.24592464804274894
YOR021C	12.1031	6.25757	6.77485	13.7196	12.2551	7.02587	10.1259	14.5147	8.95642	8.26699	-0.0640759370593916	0.8304679556576184	0.9979149347641074	0.08067712052693086	0.13990773807589274
LIP1	11.5449	12.1511	8.7228	12.6726	6.01872	10.8829	10.8819	10.9092	5.89186	10.3241	-0.06407075361929263	0.7870214533954308	0.9979149347641074	0.10401342905864143	0.17671136729979822
QCR9	7.01595	9.25201	10.1596	12.84	11.8408	13.2522	6.79648	8.2017	10.0912	10.5501	-0.06397031828062079	0.7746975268726382	0.9979149347641074	0.11086783046322408	0.18726748943370547
RSM24	8.26781	9.77347	9.17028	11.3904	10.2912	10.2203	8.17557	9.78569	10.6448	12.2805	0.06388430425771041	0.6148436225695523	0.9979149347641074	0.21123532729922678	0.33106221286963966
PFD1	10.987	9.27094	8.39866	12.3317	10.1175	10.5636	8.28193	12.227	8.6188	9.20275	-0.06382723494740306	0.6684389694715778	0.9979149347641074	0.17493823901035677	0.2811459839401629
LAP2	10.9967	7.62969	6.92654	10.7757	12.5663	5.78968	10.0502	10.6155	13.2332	11.4165	0.06378182917035373	0.7934692937982902	0.9979149347641074	0.10046987520023963	0.1712104162796041
VTC2	10.4935	10.9586	11.7716	8.37558	7.2975	12.2429	12.8379	8.47243	7.50755	10.0425	0.0636764292094894	0.7485975283512967	0.9979149347641074	0.12575161113178276	0.20982115998269282
SHG1	10.4634	7.45164	8.25603	11.1835	11.5422	9.8928	10.9991	10.7346	9.81849	9.65819	0.06367390115908868	0.6211487597404692	0.9979149347641074	0.20680437760511883	0.3250784560991665
UPF3	10.9451	10.7596	10.3557	8.5775	10.4643	10.3652	10.6035	10.0056	9.15254	8.77094	-0.06361643483509373	0.4468824751508381	0.9979149347641074	0.34980667620676964	0.5058844888121797
MNS1	11.4617	10.7065	12.4109	8.92293	7.60017	12.6579	10.49	9.50112	6.8159	9.43288	-0.06361584474910345	0.7398784362584983	0.9979149347641074	0.1308396299974325	0.21742046013565275
STU2	12.3774	8.97995	9.39916	9.73379	8.40854	10.2636	10.3688	12.4858	9.92822	8.05463	0.0635526939460457	0.6661621734886902	0.9979149347641074	0.17642003137394988	0.28322562041890786
SPO73	10.3744	10.8553	10.3743	9.4955	7.80311	12.1293	11.1351	9.69327	8.66175	9.4779	0.06333615946513727	0.6088657120380045	0.9979149347641074	0.21547848232907743	0.3367653382790883
TAT1	10.891	8.88494	8.58297	11.0323	11.7041	9.13081	11.5383	8.25365	9.56537	10.4166	-0.06321686589115486	0.6155698400387417	0.9979149347641074	0.21072266665995562	0.3303713770905439
YMR196W	11.8953	9.49962	8.30903	11.1552	8.04599	7.8495	12.8415	12.3376	8.56299	9.50336	0.06319460612627968	0.7375032171916894	0.9979149347641074	0.1322360808337988	0.21949662565615516
GPM2	13.8584	9.08578	6.83875	12.7609	6.36444	8.16028	13.257	15.2233	5.84223	8.60883	0.06300881173835694	0.8546750108200415	0.9979149347641074	0.06819899385485159	0.11963806378842118
ARL3	10.4597	10.8017	12.1663	9.22654	8.43488	11.2989	10.3276	8.92944	9.04486	9.31011	-0.06285977917861665	0.5959138148481866	0.9979149347641074	0.22481654637116777	0.3492255431998145
YPR011C	7.77925	10.9067	10.9478	8.83068	10.4476	14.147	7.9479	7.64869	9.82177	11.5226	0.06279398623466771	0.7573054568636202	0.9979149347641074	0.12072891379836295	0.2022649957259911
RPS31	14.9284	8.24076	7.78435	11.01	9.12175	5.92785	12.7528	13.5241	8.48858	8.22141	-0.06263780659059873	0.828959510778368	0.9979149347641074	0.08146668136162236	0.14117592259387376
NAT1	13.9521	10.3868	10.2182	9.52742	6.99953	8.95197	12.9126	11.7322	6.98865	8.33047	-0.06256971687732867	0.7887961784099402	0.9979149347641074	0.10303520214835576	0.17519580039849172
YHR045W	10.2584	11.724	12.8153	7.27156	6.84787	13.6853	11.1447	9.3994	7.01825	9.83531	0.06250236188014086	0.7950950439926736	0.9979149347641074	0.09958095358960513	0.1698257077258413
IRC19	8.10245	9.52419	9.65894	9.67158	11.9631	11.6092	7.84671	9.19743	11.2358	11.1906	0.06231911014505145	0.6632150727461446	0.9979149347641074	0.17834561222845197	0.2859225202996613
RPL36B	11.8251	8.53997	9.22549	9.37244	9.95872	10.0935	10.7553	10.6783	9.27441	10.2767	0.06223284036283775	0.504935241100091	0.9979149347641074	0.29676431739879083	0.44147575079881024
SWC5	11.461	6.87009	6.70008	12.0116	11.8803	6.18443	11.1069	12.0083	13.7792	7.99807	0.06215602839734655	0.8212091740436076	0.9979149347641074	0.08554620760361242	0.1477019590404309
RIB5	16.4188	8.4143	6.95411	11.7838	7.50464	5.03789	14.7675	15.9445	6.16828	7.00619	-0.062082680652239236	0.8857507910798242	0.9979149347641074	0.05268845111846679	0.09381394197786312
MKK1	9.86275	15.6822	14.6636	6.5199	4.34617	17.3761	9.88358	7.31583	4.75238	9.59746	-0.06202439363415051	0.8916776050423303	0.9979149347641074	0.04979214075824238	0.08891005428495144
PBN1	11.0126	9.37375	10.8417	9.20259	8.49522	11.3367	11.8865	9.4822	8.03959	10.3291	0.06199438410948179	0.6230460449964212	0.9979149347641074	0.20547985647257355	0.32328408761258304
